country,province,date,cases,cum_cases
Australia,Victoria,2020-03-02,2,30
US,Virgin Islands,2020-03-02,0,91
US,Virginia,2020-03-02,0,91
US,Washington,2020-03-02,7,98
US,"Washington, D.C.",2020-03-02,0,98
US,West Virginia,2020-03-02,0,98
Australia,Western Australia,2020-03-02,0,30
US,Wisconsin,2020-03-02,0,98
US,Wyoming,2020-03-02,0,98
Afghanistan,,2020-03-03,0,1
Albania,,2020-03-03,0,0
Algeria,,2020-03-03,2,5
Andorra,,2020-03-03,0,1
Antigua and Barbuda,,2020-03-03,0,0
Argentina,,2020-03-03,1,1
Armenia,,2020-03-03,0,1
Aruba,,2020-03-03,0,0
Austria,,2020-03-03,3,21
Azerbaijan,,2020-03-03,0,3
Bahrain,,2020-03-03,0,49
Bangladesh,,2020-03-03,0,0
Barbados,,2020-03-03,0,0
Belarus,,2020-03-03,0,1
Belgium,,2020-03-03,5,13
Benin,,2020-03-03,0,0
Bhutan,,2020-03-03,0,0
Bolivia,,2020-03-03,0,0
Bosnia and Herzegovina,,2020-03-03,0,0
Brazil,,2020-03-03,0,2
Brunei,,2020-03-03,0,0
Bulgaria,,2020-03-03,0,0
Burkina Faso,,2020-03-03,0,0
Cambodia,,2020-03-03,0,1
Cameroon,,2020-03-03,0,0
Central African Republic,,2020-03-03,0,0
Chile,,2020-03-03,1,1
Colombia,,2020-03-03,0,0
Congo (Brazzaville),,2020-03-03,0,0
Congo (Kinshasa),,2020-03-03,0,0
Costa Rica,,2020-03-03,0,0
Cote d'Ivoire,,2020-03-03,0,0
Croatia,,2020-03-03,2,9
Cuba,,2020-03-03,0,0
Cyprus,,2020-03-03,0,0
Czechia,,2020-03-03,2,5
Dominican Republic,,2020-03-03,0,1
Ecuador,,2020-03-03,1,7
Egypt,,2020-03-03,0,2
Equatorial Guinea,,2020-03-03,0,0
Estonia,,2020-03-03,1,2
Eswatini,,2020-03-03,0,0
Ethiopia,,2020-03-03,0,0
Finland,,2020-03-03,0,6
Gabon,,2020-03-03,0,0
Georgia,,2020-03-03,0,3
Germany,,2020-03-03,37,196
Ghana,,2020-03-03,0,0
Greece,,2020-03-03,0,7
Greenland,,2020-03-03,0,0
Guatemala,,2020-03-03,0,0
Guernsey,,2020-03-03,0,0
Guinea,,2020-03-03,0,0
Guyana,,2020-03-03,0,0
Holy See,,2020-03-03,0,0
Honduras,,2020-03-03,0,0
Hungary,,2020-03-03,0,0
Iceland,,2020-03-03,5,11
India,,2020-03-03,0,5
Indonesia,,2020-03-03,0,2
Iran,,2020-03-03,835,2336
Iraq,,2020-03-03,6,32
Ireland,,2020-03-03,1,2
Israel,,2020-03-03,2,12
Italy,,2020-03-03,466,2502
Jamaica,,2020-03-03,0,0
Japan,,2020-03-03,19,293
Jersey,,2020-03-03,0,0
Jordan,,2020-03-03,1,1
Kazakhstan,,2020-03-03,0,0
Kenya,,2020-03-03,0,0
"Korea, South",,2020-03-03,851,5186
Kosovo,,2020-03-03,0,0
Kuwait,,2020-03-03,0,56
Latvia,,2020-03-03,0,1
Lebanon,,2020-03-03,0,13
Liberia,,2020-03-03,0,0
Liechtenstein,,2020-03-03,0,0
Lithuania,,2020-03-03,0,1
Luxembourg,,2020-03-03,0,1
Malaysia,,2020-03-03,7,36
Maldives,,2020-03-03,0,0
Malta,,2020-03-03,0,0
Martinique,,2020-03-03,0,0
Mauritania,,2020-03-03,0,0
Mexico,,2020-03-03,0,5
Moldova,,2020-03-03,0,0
Monaco,,2020-03-03,0,1
Mongolia,,2020-03-03,0,0
Montenegro,,2020-03-03,0,0
Morocco,,2020-03-03,0,1
Namibia,,2020-03-03,0,0
Nepal,,2020-03-03,0,1
New Zealand,,2020-03-03,0,1
Nigeria,,2020-03-03,0,1
North Macedonia,,2020-03-03,0,1
Norway,,2020-03-03,7,32
Oman,,2020-03-03,6,12
Pakistan,,2020-03-03,1,5
Panama,,2020-03-03,0,0
Paraguay,,2020-03-03,0,0
Peru,,2020-03-03,0,0
Philippines,,2020-03-03,0,3
Poland,,2020-03-03,0,0
Portugal,,2020-03-03,0,2
Qatar,,2020-03-03,4,7
Republic of the Congo,,2020-03-03,0,0
Romania,,2020-03-03,0,3
Russia,,2020-03-03,0,3
Rwanda,,2020-03-03,0,0
Saint Lucia,,2020-03-03,0,0
Saint Vincent and the Grenadines,,2020-03-03,0,0
San Marino,,2020-03-03,2,10
Saudi Arabia,,2020-03-03,0,1
Senegal,,2020-03-03,1,2
Serbia,,2020-03-03,0,0
Seychelles,,2020-03-03,0,0
Singapore,,2020-03-03,2,110
Slovakia,,2020-03-03,0,0
Slovenia,,2020-03-03,0,0
Somalia,,2020-03-03,0,0
South Africa,,2020-03-03,0,0
Spain,,2020-03-03,45,165
Sri Lanka,,2020-03-03,0,1
Sudan,,2020-03-03,0,0
Suriname,,2020-03-03,0,0
Sweden,,2020-03-03,6,21
Switzerland,,2020-03-03,14,56
Taiwan*,,2020-03-03,1,42
Tanzania,,2020-03-03,0,0
Thailand,,2020-03-03,0,43
The Bahamas,,2020-03-03,0,0
The Gambia,,2020-03-03,0,0
Togo,,2020-03-03,0,0
Trinidad and Tobago,,2020-03-03,0,0
Tunisia,,2020-03-03,0,0
Turkey,,2020-03-03,0,0
Ukraine,,2020-03-03,1,1
United Arab Emirates,,2020-03-03,6,27
Uruguay,,2020-03-03,0,0
Uzbekistan,,2020-03-03,0,0
Venezuela,,2020-03-03,0,0
Vietnam,,2020-03-03,0,16
US,Alabama,2020-03-03,0,98
US,Alaska,2020-03-03,0,98
Canada,Alberta,2020-03-03,0,27
US,Arizona,2020-03-03,0,98
US,Arkansas,2020-03-03,0,98
Australia,Australian Capital Territory,2020-03-03,0,30
Canada,British Columbia,2020-03-03,1,28
US,California,2020-03-03,4,102
United Kingdom,Cayman Islands,2020-03-03,0,40
United Kingdom,Channel Islands,2020-03-03,0,40
US,Colorado,2020-03-03,0,102
US,Connecticut,2020-03-03,0,102
Netherlands,Curacao,2020-03-03,0,18
US,Delaware,2020-03-03,0,102
Denmark,Denmark,2020-03-03,2,6
Cruise Ship,Diamond Princess,2020-03-03,1,706
US,Diamond Princess,2020-03-03,0,102
US,District of Columbia,2020-03-03,0,102
Denmark,Faroe Islands,2020-03-03,0,6
US,Florida,2020-03-03,1,103
France,France,2020-03-03,13,204
France,French Guiana,2020-03-03,0,204
France,French Polynesia,2020-03-03,0,204
Australia,From Diamond Princess,2020-03-03,0,30
US,Georgia,2020-03-03,2,105
United Kingdom,Gibraltar,2020-03-03,0,40
Canada,Grand Princess,2020-03-03,0,28
US,Grand Princess,2020-03-03,0,105
France,Guadeloupe,2020-03-03,0,204
US,Guam,2020-03-03,0,105
US,Hawaii,2020-03-03,0,105
US,Idaho,2020-03-03,0,105
US,Illinois,2020-03-03,0,105
US,Indiana,2020-03-03,0,105
US,Iowa,2020-03-03,0,105
US,Kansas,2020-03-03,0,105
US,Kentucky,2020-03-03,0,105
US,Louisiana,2020-03-03,0,105
US,Maine,2020-03-03,0,105
Canada,Manitoba,2020-03-03,0,28
US,Maryland,2020-03-03,0,105
US,Massachusetts,2020-03-03,1,106
France,Mayotte,2020-03-03,0,204
US,Michigan,2020-03-03,0,106
US,Minnesota,2020-03-03,0,106
US,Mississippi,2020-03-03,0,106
US,Missouri,2020-03-03,0,106
US,Montana,2020-03-03,0,106
US,Nebraska,2020-03-03,0,106
Netherlands,Netherlands,2020-03-03,6,24
US,Nevada,2020-03-03,0,106
Canada,New Brunswick,2020-03-03,0,28
US,New Hampshire,2020-03-03,1,107
US,New Jersey,2020-03-03,0,107
US,New Mexico,2020-03-03,0,107
Australia,New South Wales,2020-03-03,7,37
US,New York,2020-03-03,1,108
Canada,Newfoundland and Labrador,2020-03-03,0,28
US,North Carolina,2020-03-03,1,109
US,North Dakota,2020-03-03,0,109
Australia,Northern Territory,2020-03-03,0,37
Canada,Nova Scotia,2020-03-03,0,28
US,Ohio,2020-03-03,0,109
US,Oklahoma,2020-03-03,0,109
Canada,Ontario,2020-03-03,2,30
US,Oregon,2020-03-03,0,109
US,Pennsylvania,2020-03-03,0,109
Canada,Prince Edward Island,2020-03-03,0,30
US,Puerto Rico,2020-03-03,0,109
Canada,Quebec,2020-03-03,0,30
Australia,Queensland,2020-03-03,2,39
France,Reunion,2020-03-03,0,204
US,Rhode Island,2020-03-03,0,109
France,Saint Barthelemy,2020-03-03,0,204
Canada,Saskatchewan,2020-03-03,0,30
Australia,South Australia,2020-03-03,0,39
US,South Carolina,2020-03-03,0,109
US,South Dakota,2020-03-03,0,109
France,St Martin,2020-03-03,0,204
Australia,Tasmania,2020-03-03,0,39
US,Tennessee,2020-03-03,0,109
US,Texas,2020-03-03,0,109
United Kingdom,United Kingdom,2020-03-03,11,51
US,Utah,2020-03-03,0,109
US,Vermont,2020-03-03,0,109
Australia,Victoria,2020-03-03,0,39
US,Virgin Islands,2020-03-03,0,109
US,Virginia,2020-03-03,0,109
US,Washington,2020-03-03,9,118
US,"Washington, D.C.",2020-03-03,0,118
US,West Virginia,2020-03-03,0,118
Australia,Western Australia,2020-03-03,0,39
US,Wisconsin,2020-03-03,0,118
US,Wyoming,2020-03-03,0,118
Afghanistan,,2020-03-04,0,1
Albania,,2020-03-04,0,0
Algeria,,2020-03-04,7,12
Andorra,,2020-03-04,0,1
Antigua and Barbuda,,2020-03-04,0,0
Argentina,,2020-03-04,0,1
Armenia,,2020-03-04,0,1
Aruba,,2020-03-04,0,0
Austria,,2020-03-04,8,29
Azerbaijan,,2020-03-04,0,3
Bahrain,,2020-03-04,3,52
Bangladesh,,2020-03-04,0,0
Barbados,,2020-03-04,0,0
Belarus,,2020-03-04,5,6
Belgium,,2020-03-04,10,23
Benin,,2020-03-04,0,0
Bhutan,,2020-03-04,0,0
Bolivia,,2020-03-04,0,0
Bosnia and Herzegovina,,2020-03-04,0,0
Brazil,,2020-03-04,2,4
Brunei,,2020-03-04,0,0
Bulgaria,,2020-03-04,0,0
Burkina Faso,,2020-03-04,0,0
Cambodia,,2020-03-04,0,1
Cameroon,,2020-03-04,0,0
Central African Republic,,2020-03-04,0,0
Chile,,2020-03-04,0,1
Colombia,,2020-03-04,0,0
Congo (Brazzaville),,2020-03-04,0,0
Congo (Kinshasa),,2020-03-04,0,0
Costa Rica,,2020-03-04,0,0
Cote d'Ivoire,,2020-03-04,0,0
Croatia,,2020-03-04,1,10
Cuba,,2020-03-04,0,0
Cyprus,,2020-03-04,0,0
Czechia,,2020-03-04,3,8
Dominican Republic,,2020-03-04,0,1
Ecuador,,2020-03-04,3,10
Egypt,,2020-03-04,0,2
Equatorial Guinea,,2020-03-04,0,0
Estonia,,2020-03-04,0,2
Eswatini,,2020-03-04,0,0
Ethiopia,,2020-03-04,0,0
Finland,,2020-03-04,0,6
Gabon,,2020-03-04,0,0
Georgia,,2020-03-04,0,3
Germany,,2020-03-04,66,262
Ghana,,2020-03-04,0,0
Greece,,2020-03-04,2,9
Greenland,,2020-03-04,0,0
Guatemala,,2020-03-04,0,0
Guernsey,,2020-03-04,0,0
Guinea,,2020-03-04,0,0
Guyana,,2020-03-04,0,0
Holy See,,2020-03-04,0,0
Honduras,,2020-03-04,0,0
Hungary,,2020-03-04,2,2
Iceland,,2020-03-04,15,26
India,,2020-03-04,23,28
Indonesia,,2020-03-04,0,2
Iran,,2020-03-04,586,2922
Iraq,,2020-03-04,3,35
Ireland,,2020-03-04,4,6
Israel,,2020-03-04,3,15
Italy,,2020-03-04,587,3089
Jamaica,,2020-03-04,0,0
Japan,,2020-03-04,38,331
Jersey,,2020-03-04,0,0
Jordan,,2020-03-04,0,1
Kazakhstan,,2020-03-04,0,0
Kenya,,2020-03-04,0,0
"Korea, South",,2020-03-04,435,5621
Kosovo,,2020-03-04,0,0
Kuwait,,2020-03-04,0,56
Latvia,,2020-03-04,0,1
Lebanon,,2020-03-04,0,13
Liberia,,2020-03-04,0,0
Liechtenstein,,2020-03-04,1,1
Lithuania,,2020-03-04,0,1
Luxembourg,,2020-03-04,0,1
Malaysia,,2020-03-04,14,50
Maldives,,2020-03-04,0,0
Malta,,2020-03-04,0,0
Martinique,,2020-03-04,0,0
Mauritania,,2020-03-04,0,0
Mexico,,2020-03-04,0,5
Moldova,,2020-03-04,0,0
Monaco,,2020-03-04,0,1
Mongolia,,2020-03-04,0,0
Montenegro,,2020-03-04,0,0
Morocco,,2020-03-04,0,1
Namibia,,2020-03-04,0,0
Nepal,,2020-03-04,0,1
New Zealand,,2020-03-04,2,3
Nigeria,,2020-03-04,0,1
North Macedonia,,2020-03-04,0,1
Norway,,2020-03-04,24,56
Oman,,2020-03-04,3,15
Pakistan,,2020-03-04,0,5
Panama,,2020-03-04,0,0
Paraguay,,2020-03-04,0,0
Peru,,2020-03-04,0,0
Philippines,,2020-03-04,0,3
Poland,,2020-03-04,1,1
Portugal,,2020-03-04,3,5
Qatar,,2020-03-04,1,8
Republic of the Congo,,2020-03-04,0,0
Romania,,2020-03-04,1,4
Russia,,2020-03-04,0,3
Rwanda,,2020-03-04,0,0
Saint Lucia,,2020-03-04,0,0
Saint Vincent and the Grenadines,,2020-03-04,0,0
San Marino,,2020-03-04,6,16
Saudi Arabia,,2020-03-04,0,1
Senegal,,2020-03-04,2,4
Serbia,,2020-03-04,0,0
Seychelles,,2020-03-04,0,0
Singapore,,2020-03-04,0,110
Slovakia,,2020-03-04,0,0
Slovenia,,2020-03-04,0,0
Somalia,,2020-03-04,0,0
South Africa,,2020-03-04,0,0
Spain,,2020-03-04,57,222
Sri Lanka,,2020-03-04,0,1
Sudan,,2020-03-04,0,0
Suriname,,2020-03-04,0,0
Sweden,,2020-03-04,14,35
Switzerland,,2020-03-04,34,90
Taiwan*,,2020-03-04,0,42
Tanzania,,2020-03-04,0,0
Thailand,,2020-03-04,0,43
The Bahamas,,2020-03-04,0,0
The Gambia,,2020-03-04,0,0
Togo,,2020-03-04,0,0
Trinidad and Tobago,,2020-03-04,0,0
Tunisia,,2020-03-04,1,1
Turkey,,2020-03-04,0,0
Ukraine,,2020-03-04,0,1
United Arab Emirates,,2020-03-04,0,27
Uruguay,,2020-03-04,0,0
Uzbekistan,,2020-03-04,0,0
Venezuela,,2020-03-04,0,0
Vietnam,,2020-03-04,0,16
US,Alabama,2020-03-04,0,118
US,Alaska,2020-03-04,0,118
Canada,Alberta,2020-03-04,0,30
US,Arizona,2020-03-04,0,118
US,Arkansas,2020-03-04,0,118
Australia,Australian Capital Territory,2020-03-04,0,39
Canada,British Columbia,2020-03-04,3,33
US,California,2020-03-04,10,128
United Kingdom,Cayman Islands,2020-03-04,0,51
United Kingdom,Channel Islands,2020-03-04,0,51
US,Colorado,2020-03-04,0,128
US,Connecticut,2020-03-04,0,128
Netherlands,Curacao,2020-03-04,0,24
US,Delaware,2020-03-04,0,128
Denmark,Denmark,2020-03-04,4,10
Cruise Ship,Diamond Princess,2020-03-04,0,706
US,Diamond Princess,2020-03-04,0,128
US,District of Columbia,2020-03-04,0,128
Denmark,Faroe Islands,2020-03-04,1,11
US,Florida,2020-03-04,0,128
France,France,2020-03-04,81,285
France,French Guiana,2020-03-04,0,285
France,French Polynesia,2020-03-04,0,285
Australia,From Diamond Princess,2020-03-04,0,39
US,Georgia,2020-03-04,0,128
United Kingdom,Gibraltar,2020-03-04,1,52
Canada,Grand Princess,2020-03-04,0,33
US,Grand Princess,2020-03-04,0,128
France,Guadeloupe,2020-03-04,0,285
US,Guam,2020-03-04,0,128
US,Hawaii,2020-03-04,0,128
US,Idaho,2020-03-04,0,128
US,Illinois,2020-03-04,0,128
US,Indiana,2020-03-04,0,128
US,Iowa,2020-03-04,0,128
US,Kansas,2020-03-04,0,128
US,Kentucky,2020-03-04,0,128
US,Louisiana,2020-03-04,0,128
US,Maine,2020-03-04,0,128
Canada,Manitoba,2020-03-04,0,33
US,Maryland,2020-03-04,0,128
US,Massachusetts,2020-03-04,0,128
France,Mayotte,2020-03-04,0,285
US,Michigan,2020-03-04,0,128
US,Minnesota,2020-03-04,0,128
US,Mississippi,2020-03-04,0,128
US,Missouri,2020-03-04,0,128
US,Montana,2020-03-04,0,128
US,Nebraska,2020-03-04,0,128
Netherlands,Netherlands,2020-03-04,14,38
US,Nevada,2020-03-04,0,128
Canada,New Brunswick,2020-03-04,0,33
US,New Hampshire,2020-03-04,0,128
US,New Jersey,2020-03-04,0,128
US,New Mexico,2020-03-04,0,128
Australia,New South Wales,2020-03-04,9,48
US,New York,2020-03-04,9,137
Canada,Newfoundland and Labrador,2020-03-04,0,33
US,North Carolina,2020-03-04,0,137
US,North Dakota,2020-03-04,0,137
Australia,Northern Territory,2020-03-04,1,49
Canada,Nova Scotia,2020-03-04,0,33
US,Ohio,2020-03-04,0,137
US,Oklahoma,2020-03-04,0,137
Canada,Ontario,2020-03-04,0,33
US,Oregon,2020-03-04,0,137
US,Pennsylvania,2020-03-04,0,137
Canada,Prince Edward Island,2020-03-04,0,33
US,Puerto Rico,2020-03-04,0,137
Canada,Quebec,2020-03-04,0,33
Australia,Queensland,2020-03-04,0,49
France,Reunion,2020-03-04,0,285
US,Rhode Island,2020-03-04,0,137
France,Saint Barthelemy,2020-03-04,3,288
Canada,Saskatchewan,2020-03-04,0,33
Australia,South Australia,2020-03-04,2,51
US,South Carolina,2020-03-04,0,137
US,South Dakota,2020-03-04,0,137
France,St Martin,2020-03-04,0,288
Australia,Tasmania,2020-03-04,0,51
US,Tennessee,2020-03-04,0,137
US,Texas,2020-03-04,0,137
United Kingdom,United Kingdom,2020-03-04,34,86
US,Utah,2020-03-04,0,137
US,Vermont,2020-03-04,0,137
Australia,Victoria,2020-03-04,1,52
US,Virgin Islands,2020-03-04,0,137
US,Virginia,2020-03-04,0,137
US,Washington,2020-03-04,12,149
US,"Washington, D.C.",2020-03-04,0,149
US,West Virginia,2020-03-04,0,149
Australia,Western Australia,2020-03-04,0,52
US,Wisconsin,2020-03-04,0,149
US,Wyoming,2020-03-04,0,149
Afghanistan,,2020-03-05,0,1
Albania,,2020-03-05,0,0
Algeria,,2020-03-05,0,12
Andorra,,2020-03-05,0,1
Antigua and Barbuda,,2020-03-05,0,0
Argentina,,2020-03-05,0,1
Armenia,,2020-03-05,0,1
Aruba,,2020-03-05,0,0
Austria,,2020-03-05,12,41
Azerbaijan,,2020-03-05,3,6
Bahrain,,2020-03-05,3,55
Bangladesh,,2020-03-05,0,0
Barbados,,2020-03-05,0,0
Belarus,,2020-03-05,0,6
Belgium,,2020-03-05,27,50
Benin,,2020-03-05,0,0
Bhutan,,2020-03-05,0,0
Bolivia,,2020-03-05,0,0
Bosnia and Herzegovina,,2020-03-05,2,2
Brazil,,2020-03-05,0,4
Brunei,,2020-03-05,0,0
Bulgaria,,2020-03-05,0,0
Burkina Faso,,2020-03-05,0,0
Cambodia,,2020-03-05,0,1
Cameroon,,2020-03-05,0,0
Central African Republic,,2020-03-05,0,0
Chile,,2020-03-05,3,4
Colombia,,2020-03-05,0,0
Congo (Brazzaville),,2020-03-05,0,0
Congo (Kinshasa),,2020-03-05,0,0
Costa Rica,,2020-03-05,0,0
Cote d'Ivoire,,2020-03-05,0,0
Croatia,,2020-03-05,0,10
Cuba,,2020-03-05,0,0
Cyprus,,2020-03-05,0,0
Czechia,,2020-03-05,4,12
Dominican Republic,,2020-03-05,0,1
Ecuador,,2020-03-05,3,13
Egypt,,2020-03-05,1,3
Equatorial Guinea,,2020-03-05,0,0
Estonia,,2020-03-05,1,3
Eswatini,,2020-03-05,0,0
Ethiopia,,2020-03-05,0,0
Finland,,2020-03-05,6,12
Gabon,,2020-03-05,0,0
Georgia,,2020-03-05,1,4
Germany,,2020-03-05,220,482
Ghana,,2020-03-05,0,0
Greece,,2020-03-05,22,31
Greenland,,2020-03-05,0,0
Guatemala,,2020-03-05,0,0
Guernsey,,2020-03-05,0,0
Guinea,,2020-03-05,0,0
Guyana,,2020-03-05,0,0
Holy See,,2020-03-05,0,0
Honduras,,2020-03-05,0,0
Hungary,,2020-03-05,0,2
Iceland,,2020-03-05,8,34
India,,2020-03-05,2,30
Indonesia,,2020-03-05,0,2
Iran,,2020-03-05,591,3513
Iraq,,2020-03-05,0,35
Ireland,,2020-03-05,0,6
Israel,,2020-03-05,5,20
Italy,,2020-03-05,769,3858
Jamaica,,2020-03-05,0,0
Japan,,2020-03-05,29,360
Jersey,,2020-03-05,0,0
Jordan,,2020-03-05,0,1
Kazakhstan,,2020-03-05,0,0
Kenya,,2020-03-05,0,0
"Korea, South",,2020-03-05,467,6088
Kosovo,,2020-03-05,0,0
Kuwait,,2020-03-05,2,58
Latvia,,2020-03-05,0,1
Lebanon,,2020-03-05,3,16
Liberia,,2020-03-05,0,0
Liechtenstein,,2020-03-05,0,1
Lithuania,,2020-03-05,0,1
Luxembourg,,2020-03-05,0,1
Malaysia,,2020-03-05,0,50
Maldives,,2020-03-05,0,0
Malta,,2020-03-05,0,0
Martinique,,2020-03-05,0,0
Mauritania,,2020-03-05,0,0
Mexico,,2020-03-05,0,5
Moldova,,2020-03-05,0,0
Monaco,,2020-03-05,0,1
Mongolia,,2020-03-05,0,0
Montenegro,,2020-03-05,0,0
Morocco,,2020-03-05,1,2
Namibia,,2020-03-05,0,0
Nepal,,2020-03-05,0,1
New Zealand,,2020-03-05,0,3
Nigeria,,2020-03-05,0,1
North Macedonia,,2020-03-05,0,1
Norway,,2020-03-05,31,87
Oman,,2020-03-05,1,16
Pakistan,,2020-03-05,0,5
Panama,,2020-03-05,0,0
Paraguay,,2020-03-05,0,0
Peru,,2020-03-05,0,0
Philippines,,2020-03-05,0,3
Poland,,2020-03-05,0,1
Portugal,,2020-03-05,3,8
Qatar,,2020-03-05,0,8
Republic of the Congo,,2020-03-05,0,0
Romania,,2020-03-05,2,6
Russia,,2020-03-05,1,4
Rwanda,,2020-03-05,0,0
Saint Lucia,,2020-03-05,0,0
Saint Vincent and the Grenadines,,2020-03-05,0,0
San Marino,,2020-03-05,5,21
Saudi Arabia,,2020-03-05,4,5
Senegal,,2020-03-05,0,4
Serbia,,2020-03-05,0,0
Seychelles,,2020-03-05,0,0
Singapore,,2020-03-05,7,117
Slovakia,,2020-03-05,0,0
Slovenia,,2020-03-05,2,2
Somalia,,2020-03-05,0,0
South Africa,,2020-03-05,1,1
Spain,,2020-03-05,37,259
Sri Lanka,,2020-03-05,0,1
Sudan,,2020-03-05,0,0
Suriname,,2020-03-05,0,0
Sweden,,2020-03-05,59,94
Switzerland,,2020-03-05,24,114
Taiwan*,,2020-03-05,2,44
Tanzania,,2020-03-05,0,0
Thailand,,2020-03-05,4,47
The Bahamas,,2020-03-05,0,0
The Gambia,,2020-03-05,0,0
Togo,,2020-03-05,0,0
Trinidad and Tobago,,2020-03-05,0,0
Tunisia,,2020-03-05,0,1
Turkey,,2020-03-05,0,0
Ukraine,,2020-03-05,0,1
United Arab Emirates,,2020-03-05,2,29
Uruguay,,2020-03-05,0,0
Uzbekistan,,2020-03-05,0,0
Venezuela,,2020-03-05,0,0
Vietnam,,2020-03-05,0,16
US,Alabama,2020-03-05,0,149
US,Alaska,2020-03-05,0,149
Canada,Alberta,2020-03-05,0,33
US,Arizona,2020-03-05,0,149
US,Arkansas,2020-03-05,0,149
Australia,Australian Capital Territory,2020-03-05,0,52
Canada,British Columbia,2020-03-05,1,34
US,California,2020-03-05,16,165
United Kingdom,Cayman Islands,2020-03-05,0,86
United Kingdom,Channel Islands,2020-03-05,0,86
US,Colorado,2020-03-05,0,165
US,Connecticut,2020-03-05,0,165
Netherlands,Curacao,2020-03-05,0,38
US,Delaware,2020-03-05,0,165
Denmark,Denmark,2020-03-05,0,11
Cruise Ship,Diamond Princess,2020-03-05,0,706
US,Diamond Princess,2020-03-05,0,165
US,District of Columbia,2020-03-05,0,165
Denmark,Faroe Islands,2020-03-05,0,11
US,Florida,2020-03-05,1,166
France,France,2020-03-05,92,380
France,French Guiana,2020-03-05,0,380
France,French Polynesia,2020-03-05,0,380
Australia,From Diamond Princess,2020-03-05,0,52
US,Georgia,2020-03-05,0,166
United Kingdom,Gibraltar,2020-03-05,0,86
Canada,Grand Princess,2020-03-05,0,34
US,Grand Princess,2020-03-05,0,166
France,Guadeloupe,2020-03-05,0,380
US,Guam,2020-03-05,0,166
US,Hawaii,2020-03-05,0,166
US,Idaho,2020-03-05,0,166
US,Illinois,2020-03-05,1,167
US,Indiana,2020-03-05,0,167
US,Iowa,2020-03-05,0,167
US,Kansas,2020-03-05,0,167
US,Kentucky,2020-03-05,0,167
US,Louisiana,2020-03-05,0,167
US,Maine,2020-03-05,0,167
Canada,Manitoba,2020-03-05,0,34
US,Maryland,2020-03-05,0,167
US,Massachusetts,2020-03-05,0,167
France,Mayotte,2020-03-05,0,380
US,Michigan,2020-03-05,0,167
US,Minnesota,2020-03-05,0,167
US,Mississippi,2020-03-05,0,167
US,Missouri,2020-03-05,0,167
US,Montana,2020-03-05,0,167
US,Nebraska,2020-03-05,0,167
Netherlands,Netherlands,2020-03-05,44,82
US,Nevada,2020-03-05,1,168
Canada,New Brunswick,2020-03-05,0,34
US,New Hampshire,2020-03-05,0,168
US,New Jersey,2020-03-05,2,170
US,New Mexico,2020-03-05,0,170
Australia,New South Wales,2020-03-05,0,52
US,New York,2020-03-05,12,182
Canada,Newfoundland and Labrador,2020-03-05,0,34
US,North Carolina,2020-03-05,0,182
US,North Dakota,2020-03-05,0,182
Australia,Northern Territory,2020-03-05,0,52
Canada,Nova Scotia,2020-03-05,0,34
US,Ohio,2020-03-05,0,182
US,Oklahoma,2020-03-05,0,182
Canada,Ontario,2020-03-05,2,36
US,Oregon,2020-03-05,0,182
US,Pennsylvania,2020-03-05,0,182
Canada,Prince Edward Island,2020-03-05,0,36
US,Puerto Rico,2020-03-05,0,182
Canada,Quebec,2020-03-05,1,37
Australia,Queensland,2020-03-05,2,54
France,Reunion,2020-03-05,0,380
US,Rhode Island,2020-03-05,0,182
France,Saint Barthelemy,2020-03-05,0,380
Canada,Saskatchewan,2020-03-05,0,37
Australia,South Australia,2020-03-05,0,54
US,South Carolina,2020-03-05,0,182
US,South Dakota,2020-03-05,0,182
France,St Martin,2020-03-05,0,380
Australia,Tasmania,2020-03-05,0,54
US,Tennessee,2020-03-05,1,183
US,Texas,2020-03-05,3,186
United Kingdom,United Kingdom,2020-03-05,30,116
US,Utah,2020-03-05,0,186
US,Vermont,2020-03-05,0,186
Australia,Victoria,2020-03-05,0,54
US,Virgin Islands,2020-03-05,0,186
US,Virginia,2020-03-05,0,186
US,Washington,2020-03-05,31,217
US,"Washington, D.C.",2020-03-05,0,217
US,West Virginia,2020-03-05,0,217
Australia,Western Australia,2020-03-05,1,55
US,Wisconsin,2020-03-05,0,217
US,Wyoming,2020-03-05,0,217
Afghanistan,,2020-03-06,0,1
Albania,,2020-03-06,0,0
Algeria,,2020-03-06,5,17
Andorra,,2020-03-06,0,1
Antigua and Barbuda,,2020-03-06,0,0
Argentina,,2020-03-06,1,2
Armenia,,2020-03-06,0,1
Aruba,,2020-03-06,0,0
Austria,,2020-03-06,14,55
Azerbaijan,,2020-03-06,0,6
Bahrain,,2020-03-06,5,60
Bangladesh,,2020-03-06,0,0
Barbados,,2020-03-06,0,0
Belarus,,2020-03-06,0,6
Belgium,,2020-03-06,59,109
Benin,,2020-03-06,0,0
Bhutan,,2020-03-06,1,1
Bolivia,,2020-03-06,0,0
Bosnia and Herzegovina,,2020-03-06,0,2
Brazil,,2020-03-06,9,13
Brunei,,2020-03-06,0,0
Bulgaria,,2020-03-06,0,0
Burkina Faso,,2020-03-06,0,0
Cambodia,,2020-03-06,0,1
Cameroon,,2020-03-06,1,1
Central African Republic,,2020-03-06,0,0
Chile,,2020-03-06,0,4
Colombia,,2020-03-06,1,1
